,Spanish,English
1518,"Esta tesis concluye con el Capı́tulo 6, donde se presentan las conclusiones y algunas lı́neas futuras de investigación, seguido de la bibliografı́a utilizada.","Chapter 6 provides some conclusions and future lines of research, and finally a generic bibliography used along this work is presented."
1519,"A partir del desarrollo de un marco conceptual en el que se exponen las soluciones alcanzadas tanto por la academia como por los practitioners en la definición y medición de la calidad del gobierno corporativo, realizamos un estudio de la adhesión de los códigos de buen gobierno con los principios de agencia y de los factores contextuales que influyen en dicha adhesión.","Through the development of a conceptual framework in which it is exposed how the academia and the practitioners define and measure the quality of corporate governance, we carry out a study of the influence of the agency principles on the codes of good governance and the contextual factors that shape this influence."
1520,"A partir de un análisis cualitativo de contenido de los códigos de buen gobierno, revelamos que estos están adheridos de manera mayoritaria con los principios de agencia.","After performing a qualitative content analysis of the codes of good governance, we reveal that the majority of these codes are based on the agency principles."
1521,"Asimismo, a partir de un análisis factorial exploratorio revelamos que los factores de 'cultura occidental de ética protestante' y 'propensión a cumplir con los compromisos' influyen positivamente en la adhesión de los códigos de buen gobierno con los principios de agencia.","In addition, after performing an exploratory factor analysis we reveal that the factors 'western culture of protestant ethic' and 'tendency to honor commitments' have a positive influence in the adherence of the codes of good corporate governance to the agency principles."
1522,Esta tesis se basa en tres publicaciones científicas.,This thesis is based on three scientific publications.
1523,"En primer lugar, analizamos el efecto de la suplementación con Probisan® en la rata Zucker Diabetic Fatty, un modelo animal experimental de diabetes tipo 2, en un estudio que duró 31 semanas (Estudio 1).","Firstly, we tested the effect of Probisan® on the Zucker Diabetic Fatty rat, an experimental animal model of type 2 diabetes, for 31 weeks (Study 1)."
1524,Al final del estudio observamos que la administración de Probisan® en este modelo animal no previno el desarrollo de diabetes tipo 2 aunque si retrasó el inicio de la enfermedad.,"At the end of the study we concluded that the administration of Probisan® in this animal model could not prevent the development of type 2 diabetes, however, it delayed the disease onset."
1525,"Además de ello, pudimos confirmar que la suplementación con Probisan® fue favorable porque disminuyó las complicaciones y molestias derivadas de la diabetes, mejorando la salud de los animales suplementados e incrementando su esperanza de vida.","In addition, we were able to confirm that Probisan® supplementation was favorable and alleviated complications and discomfort associated with diabetes, improving the health of the supplemented animals and increasing their life expectancy."
1526,Presuponemos que dicha protección se obtuvo mediante la modulación de la microbiota gastrointestinal.,We hypothesize that such protection was obtained through the modulation of the gastrointestinal microbiota.
1527,"En cualquier caso, nuestro estudio presenta ciertas limitaciones y se requiere de más estudios para esclarecer el tema.","In any case, our study has certain limitations and more research is required to clarify this issue."
1528,"En segundo lugar, actualizamos el conocimiento sobre el papel de la microbiota gastrointestinal en la patogénesis de la diabetes tipo 1, otra forma de diabetes mellitus (Estudio 2).","Secondly, we update the knowledge on the role of the gastrointestinal microbiota in the pathogenesis of autoimmune type 1 diabetes, another form of diabetes mellitus (Study 2)."
1529,"Se trata de un tema de suma importancia ya que la diabetes tipo 1 es una enfermedad incurable y existe una gran heterogeneidad en la respuesta de los pacientes frente a los tratamientos, lo que dificulta el desarrollo de tratamientos efectivos para la mayoría de enfermos.","It is an extremely important topic since type 1 diabetes is an incurable disease and there is great heterogeneity in the response of patients to treatments, making it difficult to develop effective treatments for most patients."
1530,Para ello realizamos una revisión narrativa sobre las terapias emergentes para tratar la enfermedad.,"To do this, we conducted a narrative review of emerging therapies to treat the disease."
1531,"Particularmente, nos centramos en aquellas estrategias basadas en la inmunoterapia, y en una de las secciones del trabajo profundizamos sobre el papel de la microbiota como nuevo enfoque para tratar la enfermedad.","In particular, we focus on those strategies based on immunotherapy, and in a specific section we delve into the role of the microbiota as a new approach to treat the disease."
